Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,common_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_name,Sequencing_method,SRA_accession,SRA Study,Submitter_Id,title
ERR4775840,WGS,101,136554525,PRJEB37924,SAMEA7501368,73673368,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645676,SAMEA7501368,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501368,ibs_315,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258006,ERP121278,ibs_315,Participant 56 Sample 1
ERR4775841,WGS,101,196832436,PRJEB37924,SAMEA7501369,100827246,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645677,SAMEA7501369,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501369,ibs_316,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258007,ERP121278,ibs_316,Participant 56 Sample 2
ERR4775842,WGS,101,150571810,PRJEB37924,SAMEA7501370,75178001,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645678,SAMEA7501370,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501370,ibs_317,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258008,ERP121278,ibs_317,Participant 56 Sample 3
ERR4775843,WGS,101,106945971,PRJEB37924,SAMEA7501371,55276702,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645679,SAMEA7501371,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501371,ibs_318,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258009,ERP121278,ibs_318,Participant 56 Sample 4
ERR4775844,WGS,101,87127650,PRJEB37924,SAMEA7501372,43782713,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645680,SAMEA7501372,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501372,ibs_319,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258010,ERP121278,ibs_319,Participant 56 Sample 5
ERR4775845,WGS,101,150359912,PRJEB37924,SAMEA7501373,77168646,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645681,SAMEA7501373,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501373,ibs_320,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258011,ERP121278,ibs_320,Participant 56 Sample 6
ERR4775846,WGS,101,143451310,PRJEB37924,SAMEA7501374,75116071,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645682,SAMEA7501374,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501374,ibs_321,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258012,ERP121278,ibs_321,Participant 57 Sample 0
ERR4775847,WGS,101,171490728,PRJEB37924,SAMEA7501375,85086949,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645683,SAMEA7501375,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501375,ibs_322,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258013,ERP121278,ibs_322,Participant 57 Sample 1
ERR4775848,WGS,101,182048965,PRJEB37924,SAMEA7501376,91103815,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645684,SAMEA7501376,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501376,ibs_323,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258014,ERP121278,ibs_323,Participant 57 Sample 2
ERR4775849,WGS,101,200838702,PRJEB37924,SAMEA7501377,100441298,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645685,SAMEA7501377,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501377,ibs_324,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258015,ERP121278,ibs_324,Participant 57 Sample 3
ERR4775850,WGS,126,438312420,PRJEB37924,SAMEA7501378,221536783,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645686,SAMEA7501378,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501378,ibs_325,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258016,ERP121278,ibs_325,Participant 57 Sample 4
ERR4775851,WGS,101,3250079,PRJEB37924,SAMEA7501379,2154983,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645687,SAMEA7501379,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501379,ibs_326,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258017,ERP121278,ibs_326,Participant 57 Sample 5
ERR4775852,WGS,101,50311231,PRJEB37924,SAMEA7501380,25272060,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645688,SAMEA7501380,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501380,ibs_327,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258018,ERP121278,ibs_327,Participant 57 Sample 6
ERR4775853,WGS,126,331356186,PRJEB37924,SAMEA7501381,167842577,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645689,SAMEA7501381,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501381,ibs_328,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258019,ERP121278,ibs_328,Participant 57 Sample 7
ERR4775854,WGS,101,10084547,PRJEB37924,SAMEA7501382,6627685,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645690,SAMEA7501382,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501382,ibs_329,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258020,ERP121278,ibs_329,Participant 57 Sample 8
ERR4775855,WGS,101,164765946,PRJEB37924,SAMEA7501383,85235565,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645691,SAMEA7501383,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501383,ibs_330,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258021,ERP121278,ibs_330,Participant 59 Sample 0
ERR4775856,WGS,101,173044613,PRJEB37924,SAMEA7501384,86602917,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645692,SAMEA7501384,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501384,ibs_331,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258022,ERP121278,ibs_331,Participant 59 Sample 1
ERR4775857,WGS,101,161816645,PRJEB37924,SAMEA7501385,88879354,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645693,SAMEA7501385,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501385,ibs_332,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258023,ERP121278,ibs_332,Participant 6 Sample 0
ERR4775858,WGS,101,146456969,PRJEB37924,SAMEA7501386,81668315,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645694,SAMEA7501386,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501386,ibs_333,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258024,ERP121278,ibs_333,Participant 6 Sample 1
ERR4775859,WGS,101,180491545,PRJEB37924,SAMEA7501387,92875885,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645695,SAMEA7501387,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501387,ibs_334,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258025,ERP121278,ibs_334,Participant 6 Sample 2
ERR4775860,WGS,101,173239139,PRJEB37924,SAMEA7501388,91499732,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645696,SAMEA7501388,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501388,ibs_335,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258026,ERP121278,ibs_335,Participant 6 Sample 3
ERR4775861,WGS,101,108592069,PRJEB37924,SAMEA7501389,57923133,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645697,SAMEA7501389,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501389,ibs_336,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258027,ERP121278,ibs_336,Participant 6 Sample 4
ERR4775862,WGS,101,252655843,PRJEB37924,SAMEA7501390,133125457,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645698,SAMEA7501390,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501390,ibs_337,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258028,ERP121278,ibs_337,Participant 6 Sample 5
ERR4775863,WGS,101,150503534,PRJEB37924,SAMEA7501391,75703736,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645699,SAMEA7501391,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501391,ibs_338,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258029,ERP121278,ibs_338,Participant 6 Sample 6
ERR4775864,WGS,101,80302979,PRJEB37924,SAMEA7501392,40549099,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645700,SAMEA7501392,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:25Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501392,ibs_339,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258030,ERP121278,ibs_339,Participant 6 Sample 7
ERR4775865,WGS,101,179270253,PRJEB37924,SAMEA7501393,92158894,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645701,SAMEA7501393,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:26Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501393,ibs_340,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258031,ERP121278,ibs_340,Participant 60 Sample 0
ERR4775866,WGS,101,171494869,PRJEB37924,SAMEA7501394,85433878,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645702,SAMEA7501394,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:26Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501394,ibs_341,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258032,ERP121278,ibs_341,Participant 60 Sample 1
ERR4775867,WGS,101,189535388,PRJEB37924,SAMEA7501395,94864145,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645703,SAMEA7501395,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:26Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501395,ibs_342,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258033,ERP121278,ibs_342,Participant 60 Sample 2
ERR4775868,WGS,101,191402878,PRJEB37924,SAMEA7501396,95349715,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645704,SAMEA7501396,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:26Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501396,ibs_343,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258034,ERP121278,ibs_343,Participant 60 Sample 3
ERR4775869,WGS,101,90965650,PRJEB37924,SAMEA7501397,45318039,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645705,SAMEA7501397,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:26Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501397,ibs_344,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258035,ERP121278,ibs_344,Participant 60 Sample 4
ERR4775870,WGS,126,265805568,PRJEB37924,SAMEA7501398,135839626,MAYO CLINIC,2016,human metagenome,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2020-10-30,2020-10-30,2020-10-30,2020-10-29,lower digestive tract,rectum,feces,ERX4645706,SAMEA7501398,USA,North America,USA,44.9 N,93.2 W,human-gut,MAYO,Mayo Clinic,2020-10-30T04:07:59Z,2020-10-29T18:50:26Z,public,Illumina HiSeq 4000,metagenome,unspecified,SINGLE,PCR,METAGENOMIC,human metagenome,ILLUMINA,Longitudinal multi-omics reveals subset-specific mechanisms underlying irritable bowel syndrome,2020-10-31T00:00:00Z,SAMEA7501398,ibs_345,"Illumina HiSeq\, single-end reads\, 100 bp length",ERS5258036,ERP121278,ibs_345,Participant 60 Sample 5
